dataset,method,video_id,label,split,source_ids,group_id,path,bytes,frame_idx,frame_id,crop,crop_sha256,landmarks,landmarks_sha256
celebdfpp,FR-MCNET,FR-MCNET/id21_id33_0008,1,external,,FR-MCNET/id21_id33_0008,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id21_id33_0008.mp4,28771,30,celebdfpp/FR-MCNET/id21_id33_0008/000030,crops/celebdfpp/FR-MCNET/id21_id33_0008/frame_000030.jpg,5db43c9fa3be42c2084ff026ca64045dde2a0e3dc53d376497430bd4e0f237bd,,
celebdfpp,FR-MCNET,FR-MCNET/id21_id33_0008,1,external,,FR-MCNET/id21_id33_0008,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id21_id33_0008.mp4,28771,40,celebdfpp/FR-MCNET/id21_id33_0008/000040,crops/celebdfpp/FR-MCNET/id21_id33_0008/frame_000040.jpg,e4c405a79e6b2e4ef316ba13edcb317b1a5f3d42652c9d2a874a244b97fee962,,
celebdfpp,FR-MCNET,FR-MCNET/id21_id33_0008,1,external,,FR-MCNET/id21_id33_0008,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id21_id33_0008.mp4,28771,90,celebdfpp/FR-MCNET/id21_id33_0008/000090,crops/celebdfpp/FR-MCNET/id21_id33_0008/frame_000090.jpg,247be2ede793932031f2953d1933e31d3670949624b03af31587e5034e732d4e,,
celebdfpp,FR-MCNET,FR-MCNET/id23_id27_0000,1,external,,FR-MCNET/id23_id27_0000,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id23_id27_0000.mp4,86850,150,celebdfpp/FR-MCNET/id23_id27_0000/000150,crops/celebdfpp/FR-MCNET/id23_id27_0000/frame_000150.jpg,10fd008d361f2eaf23cec8b15b010d9341bfc1ed919ecd775332d70d1192f2c4,,
celebdfpp,FR-MCNET,FR-MCNET/id23_id27_0000,1,external,,FR-MCNET/id23_id27_0000,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id23_id27_0000.mp4,86850,180,celebdfpp/FR-MCNET/id23_id27_0000/000180,crops/celebdfpp/FR-MCNET/id23_id27_0000/frame_000180.jpg,9a56457d9cb924c9551b9a98708abf6e16920bc66d8a8178a9954feeda3461ae,,
celebdfpp,FR-MCNET,FR-MCNET/id23_id27_0000,1,external,,FR-MCNET/id23_id27_0000,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id23_id27_0000.mp4,86850,230,celebdfpp/FR-MCNET/id23_id27_0000/000230,crops/celebdfpp/FR-MCNET/id23_id27_0000/frame_000230.jpg,8d62d52f5a06c33a693df5775b46c48f3f468a66331c1971aa5fd71b04d701e3,,
celebdfpp,FR-MCNET,FR-MCNET/id23_id27_0000,1,external,,FR-MCNET/id23_id27_0000,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id23_id27_0000.mp4,86850,270,celebdfpp/FR-MCNET/id23_id27_0000/000270,crops/celebdfpp/FR-MCNET/id23_id27_0000/frame_000270.jpg,f026515368ff9bfca0f6a97923dbb9e209a313dc6bc0f2817508c08dd413ae22,,
celebdfpp,FR-MCNET,FR-MCNET/id23_id27_0000,1,external,,FR-MCNET/id23_id27_0000,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id23_id27_0000.mp4,86850,300,celebdfpp/FR-MCNET/id23_id27_0000/000300,crops/celebdfpp/FR-MCNET/id23_id27_0000/frame_000300.jpg,e2f06b93d8be8f8da3c5d7ebda63949ce3f18c62368062b07e660a5705ba7b7d,,
celebdfpp,FR-MCNET,FR-MCNET/id23_id30_0006,1,external,,FR-MCNET/id23_id30_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id23_id30_0006.mp4,118398,90,celebdfpp/FR-MCNET/id23_id30_0006/000090,crops/celebdfpp/FR-MCNET/id23_id30_0006/frame_000090.jpg,261b7728d9ced8b9b2a40540089bc172561e9707a4fb796cd83567afcec3d504,,
celebdfpp,FR-MCNET,FR-MCNET/id23_id30_0006,1,external,,FR-MCNET/id23_id30_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id23_id30_0006.mp4,118398,160,celebdfpp/FR-MCNET/id23_id30_0006/000160,crops/celebdfpp/FR-MCNET/id23_id30_0006/frame_000160.jpg,4ee906504e2d623b6d419962c1bf4a2996b3cb23595b8e4dd301eccbe451abe4,,
celebdfpp,FR-MCNET,FR-MCNET/id23_id30_0006,1,external,,FR-MCNET/id23_id30_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id23_id30_0006.mp4,118398,230,celebdfpp/FR-MCNET/id23_id30_0006/000230,crops/celebdfpp/FR-MCNET/id23_id30_0006/frame_000230.jpg,893318fa410de48d4d10e455725ad1cecdb11b2d49dace9340d3c3393b217333,,
celebdfpp,FR-MCNET,FR-MCNET/id23_id30_0006,1,external,,FR-MCNET/id23_id30_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id23_id30_0006.mp4,118398,240,celebdfpp/FR-MCNET/id23_id30_0006/000240,crops/celebdfpp/FR-MCNET/id23_id30_0006/frame_000240.jpg,dbdbac4b5b77cb7a3211b4136e9e25f86d6532c587672663ade5e382dceb6a65,,
celebdfpp,FR-MCNET,FR-MCNET/id23_id30_0006,1,external,,FR-MCNET/id23_id30_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id23_id30_0006.mp4,118398,340,celebdfpp/FR-MCNET/id23_id30_0006/000340,crops/celebdfpp/FR-MCNET/id23_id30_0006/frame_000340.jpg,260bf918729475082e2759b6ba2a2f1f9fd19e21e0a6c34896bd659435482ad7,,
celebdfpp,FR-MCNET,FR-MCNET/id26_id2_0009,1,external,,FR-MCNET/id26_id2_0009,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id26_id2_0009.mp4,68460,10,celebdfpp/FR-MCNET/id26_id2_0009/000010,crops/celebdfpp/FR-MCNET/id26_id2_0009/frame_000010.jpg,1bab3827ed03fe92359609cb63ffe9b39ad6b68c3c75e7270841f80a75492583,,
celebdfpp,FR-MCNET,FR-MCNET/id26_id2_0009,1,external,,FR-MCNET/id26_id2_0009,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id26_id2_0009.mp4,68460,70,celebdfpp/FR-MCNET/id26_id2_0009/000070,crops/celebdfpp/FR-MCNET/id26_id2_0009/frame_000070.jpg,fe010c7ae97f6e3c7d02c42b859eefaff8d5baf8bbed68e33bb194990cfa761c,,
celebdfpp,FR-MCNET,FR-MCNET/id26_id2_0009,1,external,,FR-MCNET/id26_id2_0009,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id26_id2_0009.mp4,68460,110,celebdfpp/FR-MCNET/id26_id2_0009/000110,crops/celebdfpp/FR-MCNET/id26_id2_0009/frame_000110.jpg,2b4c01dc9f3280524a3f411ecd77467aae4fb17687a24d7c5d8467621a38bbd7,,
celebdfpp,FR-MCNET,FR-MCNET/id26_id2_0009,1,external,,FR-MCNET/id26_id2_0009,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id26_id2_0009.mp4,68460,130,celebdfpp/FR-MCNET/id26_id2_0009/000130,crops/celebdfpp/FR-MCNET/id26_id2_0009/frame_000130.jpg,36e91b946dc80ff5c0da2afc93bdc4bb5d394e6a7530d7e053e33b567c3424d8,,
celebdfpp,FR-MCNET,FR-MCNET/id26_id2_0009,1,external,,FR-MCNET/id26_id2_0009,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id26_id2_0009.mp4,68460,170,celebdfpp/FR-MCNET/id26_id2_0009/000170,crops/celebdfpp/FR-MCNET/id26_id2_0009/frame_000170.jpg,48d18c0cceb1a81df187f45659545a4f128f4dd4f8563c5cd2a20d228816614d,,
celebdfpp,FR-MCNET,FR-MCNET/id26_id3_0003,1,external,,FR-MCNET/id26_id3_0003,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id26_id3_0003.mp4,134762,30,celebdfpp/FR-MCNET/id26_id3_0003/000030,crops/celebdfpp/FR-MCNET/id26_id3_0003/frame_000030.jpg,6cacc0d4ac367d6154e4c9f807128e750ee843d69a898de6a620200a58570579,,
celebdfpp,FR-MCNET,FR-MCNET/id26_id3_0003,1,external,,FR-MCNET/id26_id3_0003,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id26_id3_0003.mp4,134762,50,celebdfpp/FR-MCNET/id26_id3_0003/000050,crops/celebdfpp/FR-MCNET/id26_id3_0003/frame_000050.jpg,3247d296163f18624632774c4c32d5583154663ee0c321f8166336d333b02201,,
celebdfpp,FR-MCNET,FR-MCNET/id26_id3_0003,1,external,,FR-MCNET/id26_id3_0003,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id26_id3_0003.mp4,134762,140,celebdfpp/FR-MCNET/id26_id3_0003/000140,crops/celebdfpp/FR-MCNET/id26_id3_0003/frame_000140.jpg,438b65b303c32ef4d5c9ec40bcd78c3af8464047d946d0ceeab0a89ba3112a84,,
celebdfpp,FR-MCNET,FR-MCNET/id26_id3_0003,1,external,,FR-MCNET/id26_id3_0003,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id26_id3_0003.mp4,134762,330,celebdfpp/FR-MCNET/id26_id3_0003/000330,crops/celebdfpp/FR-MCNET/id26_id3_0003/frame_000330.jpg,17fcfb16398c0484ac58490525ed32850f262f76aa2b3f8dbd15b3e66a070926,,
celebdfpp,FR-MCNET,FR-MCNET/id26_id3_0003,1,external,,FR-MCNET/id26_id3_0003,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id26_id3_0003.mp4,134762,360,celebdfpp/FR-MCNET/id26_id3_0003/000360,crops/celebdfpp/FR-MCNET/id26_id3_0003/frame_000360.jpg,20932e5472ae93ab5ab07e5d5102c9e2df4ec5b19f47241c88701ac5203b7d6b,,
celebdfpp,FR-MCNET,FR-MCNET/id30_id32_0001,1,external,,FR-MCNET/id30_id32_0001,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id30_id32_0001.mp4,167817,0,celebdfpp/FR-MCNET/id30_id32_0001/000000,crops/celebdfpp/FR-MCNET/id30_id32_0001/frame_000000.jpg,587c09c07316cf67ddf00bbd349d12c4367663ad9125d1f441411531aff44edf,,
celebdfpp,FR-MCNET,FR-MCNET/id30_id32_0001,1,external,,FR-MCNET/id30_id32_0001,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id30_id32_0001.mp4,167817,70,celebdfpp/FR-MCNET/id30_id32_0001/000070,crops/celebdfpp/FR-MCNET/id30_id32_0001/frame_000070.jpg,7906968bdd3cc59850b1ed350a13f83e6360518a622a1080cc2c7848c8acb39a,,
celebdfpp,FR-MCNET,FR-MCNET/id30_id32_0001,1,external,,FR-MCNET/id30_id32_0001,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id30_id32_0001.mp4,167817,190,celebdfpp/FR-MCNET/id30_id32_0001/000190,crops/celebdfpp/FR-MCNET/id30_id32_0001/frame_000190.jpg,971f96b1406d7cb9762f2308d842f1ca06885665881c9af3f1996c102f0d9294,,
celebdfpp,FR-MCNET,FR-MCNET/id30_id32_0001,1,external,,FR-MCNET/id30_id32_0001,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id30_id32_0001.mp4,167817,340,celebdfpp/FR-MCNET/id30_id32_0001/000340,crops/celebdfpp/FR-MCNET/id30_id32_0001/frame_000340.jpg,8f2d104b0dbcc052228c77cbd9cbbeed56be3e8ba01c5beac02dc4288682fb98,,
celebdfpp,FR-MCNET,FR-MCNET/id30_id32_0001,1,external,,FR-MCNET/id30_id32_0001,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id30_id32_0001.mp4,167817,390,celebdfpp/FR-MCNET/id30_id32_0001/000390,crops/celebdfpp/FR-MCNET/id30_id32_0001/frame_000390.jpg,28b9c6b5f17604868b441444349324909a900704617464cd2a8c484a6a2887e4,,
celebdfpp,FR-MCNET,FR-MCNET/id31_id2_0001,1,external,,FR-MCNET/id31_id2_0001,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id31_id2_0001.mp4,79930,170,celebdfpp/FR-MCNET/id31_id2_0001/000170,crops/celebdfpp/FR-MCNET/id31_id2_0001/frame_000170.jpg,91c3250e08f93e4a7eb8276435cc642ed9ac0a1a5ad31ad34aaabd0edc402f4e,,
celebdfpp,FR-MCNET,FR-MCNET/id31_id2_0001,1,external,,FR-MCNET/id31_id2_0001,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id31_id2_0001.mp4,79930,310,celebdfpp/FR-MCNET/id31_id2_0001/000310,crops/celebdfpp/FR-MCNET/id31_id2_0001/frame_000310.jpg,f3a976f5f40cd4d5b431a6ba82a0f29ad15d5a454beb7b15ad5d2ea1307a95b7,,
celebdfpp,FR-MCNET,FR-MCNET/id31_id2_0001,1,external,,FR-MCNET/id31_id2_0001,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id31_id2_0001.mp4,79930,320,celebdfpp/FR-MCNET/id31_id2_0001/000320,crops/celebdfpp/FR-MCNET/id31_id2_0001/frame_000320.jpg,f895732054572cde6be62aba7fca4af87a61fefa198b21d974a30d62eaf85205,,
celebdfpp,FR-MCNET,FR-MCNET/id31_id2_0001,1,external,,FR-MCNET/id31_id2_0001,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id31_id2_0001.mp4,79930,360,celebdfpp/FR-MCNET/id31_id2_0001/000360,crops/celebdfpp/FR-MCNET/id31_id2_0001/frame_000360.jpg,7e65f7cf86119d8a24c075ea1af07bc1042585106e71261a21e6cb5e39960ccd,,
celebdfpp,FR-MCNET,FR-MCNET/id31_id2_0001,1,external,,FR-MCNET/id31_id2_0001,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id31_id2_0001.mp4,79930,370,celebdfpp/FR-MCNET/id31_id2_0001/000370,crops/celebdfpp/FR-MCNET/id31_id2_0001/frame_000370.jpg,5df91a3ee29d3d59d58a079ee263d8d1eab59b6556b148a8ffa84bd913357671,,
celebdfpp,FR-MCNET,FR-MCNET/id31_id35_0006,1,external,,FR-MCNET/id31_id35_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id31_id35_0006.mp4,72612,10,celebdfpp/FR-MCNET/id31_id35_0006/000010,crops/celebdfpp/FR-MCNET/id31_id35_0006/frame_000010.jpg,d8fec9b1d51f9c0dd4a7bea480d515e57a353ac29fb856231d0b45e7fa5939b9,,
celebdfpp,FR-MCNET,FR-MCNET/id31_id35_0006,1,external,,FR-MCNET/id31_id35_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id31_id35_0006.mp4,72612,70,celebdfpp/FR-MCNET/id31_id35_0006/000070,crops/celebdfpp/FR-MCNET/id31_id35_0006/frame_000070.jpg,eb06b1131d66468ecde5dd2ddf9f1f6f8137b93966674b4bbce5fd961b48ffc7,,
celebdfpp,FR-MCNET,FR-MCNET/id31_id35_0006,1,external,,FR-MCNET/id31_id35_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id31_id35_0006.mp4,72612,140,celebdfpp/FR-MCNET/id31_id35_0006/000140,crops/celebdfpp/FR-MCNET/id31_id35_0006/frame_000140.jpg,84a7e40de3305167180cc2fba92cae1042592837a275fcc61acf7a70e6119ba6,,
celebdfpp,FR-MCNET,FR-MCNET/id31_id35_0006,1,external,,FR-MCNET/id31_id35_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id31_id35_0006.mp4,72612,160,celebdfpp/FR-MCNET/id31_id35_0006/000160,crops/celebdfpp/FR-MCNET/id31_id35_0006/frame_000160.jpg,397fcff19e6d9e5e22fd14807837819958cb2552a87190e5c589423b7445d466,,
celebdfpp,FR-MCNET,FR-MCNET/id31_id35_0006,1,external,,FR-MCNET/id31_id35_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id31_id35_0006.mp4,72612,220,celebdfpp/FR-MCNET/id31_id35_0006/000220,crops/celebdfpp/FR-MCNET/id31_id35_0006/frame_000220.jpg,9200850a26ed87bc1ea345a8f263c6d32885a3530f9e9e1540333d7d54df4fc6,,
celebdfpp,FR-MCNET,FR-MCNET/id39_id46_0006,1,external,,FR-MCNET/id39_id46_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id39_id46_0006.mp4,76274,40,celebdfpp/FR-MCNET/id39_id46_0006/000040,crops/celebdfpp/FR-MCNET/id39_id46_0006/frame_000040.jpg,0c9d0b511208276f996a94dff693c3a901745367f1a3a53c3432b979549dc374,,
celebdfpp,FR-MCNET,FR-MCNET/id39_id46_0006,1,external,,FR-MCNET/id39_id46_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id39_id46_0006.mp4,76274,50,celebdfpp/FR-MCNET/id39_id46_0006/000050,crops/celebdfpp/FR-MCNET/id39_id46_0006/frame_000050.jpg,9576b168446dc700b742936c10068847cfeba1fe9906012ac3c74b7972be8956,,
celebdfpp,FR-MCNET,FR-MCNET/id39_id46_0006,1,external,,FR-MCNET/id39_id46_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id39_id46_0006.mp4,76274,80,celebdfpp/FR-MCNET/id39_id46_0006/000080,crops/celebdfpp/FR-MCNET/id39_id46_0006/frame_000080.jpg,4f63e1bcf0468ac75f60d08114e53f5805c817a02fec7045fac615231716697f,,
celebdfpp,FR-MCNET,FR-MCNET/id39_id46_0006,1,external,,FR-MCNET/id39_id46_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id39_id46_0006.mp4,76274,170,celebdfpp/FR-MCNET/id39_id46_0006/000170,crops/celebdfpp/FR-MCNET/id39_id46_0006/frame_000170.jpg,47f3fb73d1b14a2703ebb077c0504c4875be9086533669865c605ed1c2c59dbc,,
celebdfpp,FR-MCNET,FR-MCNET/id39_id46_0006,1,external,,FR-MCNET/id39_id46_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id39_id46_0006.mp4,76274,200,celebdfpp/FR-MCNET/id39_id46_0006/000200,crops/celebdfpp/FR-MCNET/id39_id46_0006/frame_000200.jpg,5e52b40c5cc1ad6789c09854551de4edb64dacc0b33ae8475d8c6dfd3136e5a1,,
celebdfpp,FR-MCNET,FR-MCNET/id47_id40_0006,1,external,,FR-MCNET/id47_id40_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id47_id40_0006.mp4,105342,10,celebdfpp/FR-MCNET/id47_id40_0006/000010,crops/celebdfpp/FR-MCNET/id47_id40_0006/frame_000010.jpg,7bd4750cf23b033b05a88119e2471e547e360a794c6591c26754d46934b7879d,,
celebdfpp,FR-MCNET,FR-MCNET/id47_id40_0006,1,external,,FR-MCNET/id47_id40_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id47_id40_0006.mp4,105342,30,celebdfpp/FR-MCNET/id47_id40_0006/000030,crops/celebdfpp/FR-MCNET/id47_id40_0006/frame_000030.jpg,c31c36338c8bfedb571aa2b9399cac87bb7bc1c224e81b93ea98072c9d546c96,,
celebdfpp,FR-MCNET,FR-MCNET/id47_id40_0006,1,external,,FR-MCNET/id47_id40_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id47_id40_0006.mp4,105342,100,celebdfpp/FR-MCNET/id47_id40_0006/000100,crops/celebdfpp/FR-MCNET/id47_id40_0006/frame_000100.jpg,4748d71a943cda0d656ee0096e1f1c918e777966dd5a9e2971b2119cfe16ab7a,,
celebdfpp,FR-MCNET,FR-MCNET/id47_id40_0006,1,external,,FR-MCNET/id47_id40_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id47_id40_0006.mp4,105342,210,celebdfpp/FR-MCNET/id47_id40_0006/000210,crops/celebdfpp/FR-MCNET/id47_id40_0006/frame_000210.jpg,9163ca269bf1d035301f9d27c2645f51a3963b7d5ec38357942add4372d592e2,,
celebdfpp,FR-MCNET,FR-MCNET/id47_id40_0006,1,external,,FR-MCNET/id47_id40_0006,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id47_id40_0006.mp4,105342,280,celebdfpp/FR-MCNET/id47_id40_0006/000280,crops/celebdfpp/FR-MCNET/id47_id40_0006/frame_000280.jpg,776246f11fe800c48ea8cca5bf0fe78d27a3177f0cb8bce27beb6adc3effe27b,,
celebdfpp,FR-MCNET,FR-MCNET/id51_id54_0002,1,external,,FR-MCNET/id51_id54_0002,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id51_id54_0002.mp4,112688,0,celebdfpp/FR-MCNET/id51_id54_0002/000000,crops/celebdfpp/FR-MCNET/id51_id54_0002/frame_000000.jpg,b2067345a1abd4ec0e2884cea25d985e405e4d368e622436587fb3c24d20535e,,
celebdfpp,FR-MCNET,FR-MCNET/id51_id54_0002,1,external,,FR-MCNET/id51_id54_0002,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id51_id54_0002.mp4,112688,130,celebdfpp/FR-MCNET/id51_id54_0002/000130,crops/celebdfpp/FR-MCNET/id51_id54_0002/frame_000130.jpg,13b160c6275f08df573a03a02ca71192a18ef691a8fa0771b0895bd1cc21a029,,
celebdfpp,FR-MCNET,FR-MCNET/id51_id54_0002,1,external,,FR-MCNET/id51_id54_0002,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id51_id54_0002.mp4,112688,230,celebdfpp/FR-MCNET/id51_id54_0002/000230,crops/celebdfpp/FR-MCNET/id51_id54_0002/frame_000230.jpg,1aabb2e9eb0ecbb23a8df0dada8e0eba075e4c1d3c5cc6fa764e6d6756c3b93e,,
celebdfpp,FR-MCNET,FR-MCNET/id51_id54_0002,1,external,,FR-MCNET/id51_id54_0002,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id51_id54_0002.mp4,112688,240,celebdfpp/FR-MCNET/id51_id54_0002/000240,crops/celebdfpp/FR-MCNET/id51_id54_0002/frame_000240.jpg,e81032962fe71f788a837bd0f7222f17f6a5b13104a997c676fcd94c23585b41,,
celebdfpp,FR-MCNET,FR-MCNET/id51_id54_0002,1,external,,FR-MCNET/id51_id54_0002,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id51_id54_0002.mp4,112688,260,celebdfpp/FR-MCNET/id51_id54_0002/000260,crops/celebdfpp/FR-MCNET/id51_id54_0002/frame_000260.jpg,6f5ba0350d72ab97bca737ce2de0fa50c096d9b9f1e57342f844e54aafa83ad3,,
celebdfpp,FR-MCNET,FR-MCNET/id57_id51_0000,1,external,,FR-MCNET/id57_id51_0000,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id57_id51_0000.mp4,146907,40,celebdfpp/FR-MCNET/id57_id51_0000/000040,crops/celebdfpp/FR-MCNET/id57_id51_0000/frame_000040.jpg,327047737193b1773f153da62231d868c2c9c68e76c80d357d38b25affa97ea8,,
celebdfpp,FR-MCNET,FR-MCNET/id57_id51_0000,1,external,,FR-MCNET/id57_id51_0000,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id57_id51_0000.mp4,146907,90,celebdfpp/FR-MCNET/id57_id51_0000/000090,crops/celebdfpp/FR-MCNET/id57_id51_0000/frame_000090.jpg,a8c428a6b70b7d09c17b1ced71f64d6bab27abd26eba6655223d57a609b7bba8,,
celebdfpp,FR-MCNET,FR-MCNET/id57_id51_0000,1,external,,FR-MCNET/id57_id51_0000,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id57_id51_0000.mp4,146907,100,celebdfpp/FR-MCNET/id57_id51_0000/000100,crops/celebdfpp/FR-MCNET/id57_id51_0000/frame_000100.jpg,59480ae0da5d40c44433ac51dfbba1f2fabdccfdeecc5a37b3167aadc0988eee,,
celebdfpp,FR-MCNET,FR-MCNET/id57_id51_0000,1,external,,FR-MCNET/id57_id51_0000,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id57_id51_0000.mp4,146907,260,celebdfpp/FR-MCNET/id57_id51_0000/000260,crops/celebdfpp/FR-MCNET/id57_id51_0000/frame_000260.jpg,e2aca5d6159a0378a200f9d99ac30b6cdcb8bc8b36f693912bf7176d809ce495,,
celebdfpp,FR-MCNET,FR-MCNET/id57_id51_0000,1,external,,FR-MCNET/id57_id51_0000,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id57_id51_0000.mp4,146907,370,celebdfpp/FR-MCNET/id57_id51_0000/000370,crops/celebdfpp/FR-MCNET/id57_id51_0000/frame_000370.jpg,f09b7d03c71ab79c2b08ede4563a5283c93297aab9f20706ee6c7c0d0290e493,,
celebdfpp,FR-MCNET,FR-MCNET/id57_id55_0007,1,external,,FR-MCNET/id57_id55_0007,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id57_id55_0007.mp4,180779,10,celebdfpp/FR-MCNET/id57_id55_0007/000010,crops/celebdfpp/FR-MCNET/id57_id55_0007/frame_000010.jpg,5b268dbc8ad660301051602e9c4267f3d72372080673840cef1fcb0f7ac6293e,,
celebdfpp,FR-MCNET,FR-MCNET/id57_id55_0007,1,external,,FR-MCNET/id57_id55_0007,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id57_id55_0007.mp4,180779,110,celebdfpp/FR-MCNET/id57_id55_0007/000110,crops/celebdfpp/FR-MCNET/id57_id55_0007/frame_000110.jpg,21b575b79ca6e44ea91c4a08f4c534edec157f17d7175a6bc82f4ef6d9f22f90,,
celebdfpp,FR-MCNET,FR-MCNET/id57_id55_0007,1,external,,FR-MCNET/id57_id55_0007,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id57_id55_0007.mp4,180779,240,celebdfpp/FR-MCNET/id57_id55_0007/000240,crops/celebdfpp/FR-MCNET/id57_id55_0007/frame_000240.jpg,6e1203d1f2fd1d7168d99ef78a6fbc526aca6e09a28ba07dc510bd0baa78d880,,
celebdfpp,FR-MCNET,FR-MCNET/id57_id55_0007,1,external,,FR-MCNET/id57_id55_0007,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id57_id55_0007.mp4,180779,300,celebdfpp/FR-MCNET/id57_id55_0007/000300,crops/celebdfpp/FR-MCNET/id57_id55_0007/frame_000300.jpg,c676896ee34ef1a86cded9258a4a0f93d58c01fa0ecf6231f866e4e355cf42d3,,
celebdfpp,FR-MCNET,FR-MCNET/id57_id55_0007,1,external,,FR-MCNET/id57_id55_0007,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id57_id55_0007.mp4,180779,360,celebdfpp/FR-MCNET/id57_id55_0007/000360,crops/celebdfpp/FR-MCNET/id57_id55_0007/frame_000360.jpg,3fe26563e98064026c61aff7bda170f63b14b03acaa895ac0e8ad6df7b78b98b,,
celebdfpp,FR-MCNET,FR-MCNET/id61_id59_0009,1,external,,FR-MCNET/id61_id59_0009,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id61_id59_0009.mp4,83933,50,celebdfpp/FR-MCNET/id61_id59_0009/000050,crops/celebdfpp/FR-MCNET/id61_id59_0009/frame_000050.jpg,59b9378a5841633decda91a20e342e24a9cc55417fc8f86bfa560fa1bb0fb6c2,,
celebdfpp,FR-MCNET,FR-MCNET/id61_id59_0009,1,external,,FR-MCNET/id61_id59_0009,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id61_id59_0009.mp4,83933,90,celebdfpp/FR-MCNET/id61_id59_0009/000090,crops/celebdfpp/FR-MCNET/id61_id59_0009/frame_000090.jpg,afb951dd4c88a4ff5b81a553674e99e111fa356b21e5b64559de411d619f723a,,
celebdfpp,FR-MCNET,FR-MCNET/id61_id59_0009,1,external,,FR-MCNET/id61_id59_0009,celebdfpp/Celeb-synthesis/FaceReenact/MCNET/id61_id59_0009.mp4,83933,130,celebdfpp/FR-MCNET/id61_id59_0009/000130,crops/celebdfpp/FR-MCNET/id61_id59_0009/frame_000130.jpg,b0c2143bea7794cdc8f9d7b3868896220ca70ca2cbf3ad5849a5e0a0361fdfe8,,
